id,identity_key,ip,location,lat,lon,country,iso3,version
5,4VRUMfGEaNAD7rahRN15PgKe218oJoaPsosw3ZbSi2Nx,206.189.107.3:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
6,Efwb8tUQ77qPD1bNwQffe1us2sDPZEZbtWbP9w1WyZun,167.99.222.165:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
8,GsqJoCum1XPMdGsDbTdxSwe5oDGnfh8XzQPFanr3wT2P,173.249.24.186:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
13,EeRfHUZiKnsmqgFwCQ5b1E9e9jedGcUUMtgp2sdSDGWU,46.101.225.109:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
15,GQo8871NRbEg7Pd2ncskfzLPNALcuQyk3cYLpXmqUzGd,116.203.230.61:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
16,2Zzs2ewc9XV8sZuaa1ritErPFitW7PPB7McB3V22NQmH,157.90.229.149:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
18,HT5EGZ6sEtc43tGe1JaL2rY291xRkm7UpF8AQofBrNKY,167.99.222.126:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
25,D6d5fEVoHsGCv2cRR4cqKtNgxZFnnp5CeiKdA1NxwUFH,[2a01:4f9:c010:85e9::4]:1789,Toulouse,43.6045,1.444,France,FRA,0.10.1
26,GWY51qqPbnQgKpJtFc4imvzt3cZUvHkaCokgtripAT69,92.222.180.227:1789,Strasbourg,48.5833,7.7458,France,FRA,0.10.1
28,CsN6SrroWAEkx7pefwYiDNwmVV7K6QnGvuzefGa3kwZn,128.199.59.52:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
29,Hz3dSXEVisaPHECMAmxkuKPYudbGVfB7CdXoTdnMY7co,75.119.136.36:1789,Düsseldorf,51.2311,6.7724,Germany,DEU,0.10.1
30,B3tAREFWTuC6jUTnYRU4WVnxaGYxoScqEmAEYZJSCJJQ,136.244.90.233:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
33,cSd9kAUTmfTSNnaiYpfnMv3MfPoTFJXUY9j42MkngTB,162.55.37.79:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
34,A6M8u1pnj7XhthnoeBHAgtiinYkumGTQJ9BwiPwGVjVM,148.251.41.8:1789,Berlin,52.5167,13.3833,Germany,DEU,0.10.1
43,EAuvTeG3VQeJzAPDDz1rNCMzawBmJAfmaFh1M849vof6,95.179.214.93:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
44,FDrrynA2UH863VRrvhNrhnBkic4yYrkx3u4QAKeQ9kTU,157.245.69.179:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
47,Fq3zcLNWoLm6d3sMWaeb1oWCyT9bbTzrK8BvnrGa4SJK,45.76.95.124:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
52,CZqGwDSGNnkXU7BHzowPxY5zdmACfTRtwsJ9dUD4LSMP,162.55.43.24:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
53,5znuPESdnWTHXqpFWDVhLUXAX5stZZVwLh6Y2DBZwWNn,134.209.200.185:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
54,Ei3kkBas46n2ASGxbUTSJZj3iYUZpfFRxhjRd9zS4pGT,[2a01:4f8:c2c:5bb2::8]:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
55,GVjrxBKKYXkAUTNdWmeABX5XiDaehaFXbRa2crfaV9kU,168.119.233.224:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
59,3yKC5fXLiQq33SyfywWMaNY9yksLkzRrWsbyVHEKerkK,[2a01:4f8:c17:c4e4::16]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
61,CbgJ7QWQcQm98UekN3HkMUurFVthAeSTdhodwJQG9goD,159.65.18.126:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
62,89JVjC8wNTLpk9x6pRgXYRrRzjqMeW7ZECjsWszaRCRV,188.34.198.56:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
64,kM9VqFvuiNjZ8hTeAa951Qp6ENybVVEfy7r179xdgay,194.195.117.222:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
68,GGc1gPUK7eUzKFbZuyCH3U59Fr9uFUcdHRWGesxda7oL,15.237.115.127:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
69,4tZtogjDdQMbFMymS8vuzFtMR8SnzU8uZ14Cn8453Vjx,167.71.2.5:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
71,2GQR1Rs9ibssYW9PgQYwJwiLwfW9VCCiStZfvPxnTD8C,136.244.80.197:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
75,DUbum3qwCBuHDsqB9aZ3EMJ6EoCQ1mtjagRHiMCws6k3,78.141.214.91:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
76,J29MDRHsC1QGPB83Yj27Xesa2r37jyi4CW45BTMjKJwE,159.100.240.48:1789,Geneva,46.2,6.15,Switzerland,CHE,0.10.1
78,GMdqbdb5Z3ebFumsp1yYEcazie14jMEbRKMdRQJLgVnc,[2a01:4f9:c011:2076::10]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
79,HqBCMSbhyz39CjdbhUqUE4HcRk7eKdjyreWijkSEa3h1,172.104.233.79:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
83,A61YsVDELgQA3YFJS4x6ppWcm5wRWNhPZ98DFeWseTJX,157.245.68.46:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
85,43QU57tE2WYqHVv8coWDRhtDAm6VPYFZDpiQAvgZdUMS,[2a01:4f9:c011:38ae::2]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
88,GaJYAYQAMmsJPYuTYyHG3n2yLr7pKUMaeQBexn8JLp7A,199.247.10.71:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
91,92FE7qpSSQZNQ1UttuyUcqDRN62ssPnL7p34MM3xymhc,[2a01:4f9:c010:ddc9::21]:1789,Barcelona,41.3825,2.1769,Spain,ESP,0.10.1
92,7QqqoschLgHhpYU1Kyo92QLnRBDCsBPzUKThCsV5yYnx,[2a01:4f9:c010:6912::18]:1789,Toulouse,43.6045,1.444,France,FRA,0.10.1
93,DrjvisGFWdxsf8mK2WDFc46RsdCZQYbYms6p7WeC3bJP,64.227.125.99:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
97,3Y7MkETk4xSPYMVSkkbbcJs7zYQETxW1YiGd7N6eEEvH,178.18.252.253:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
100,FXatG1cmhDPWsVVPFp14RMVzCPXRMzrwHSarCr62qoD3,136.244.81.156:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
101,CcH2HQsM2kqeN93GBajSs4nQFBzucRqq5xk8bu6HWtTM,75.119.133.31:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
104,4Wka1MfmVKs9nez1XWBe1Qz3aU1EGpbxJ7Tf2MUaTYnE,75.119.150.172:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
106,2eR6v2DVUHoarvn4BVdKu3T7QjMDU723pyyvE4HgZKDw,68.183.223.223:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
109,9BoGE6Hokk9ACxwUv3ZHfF6S9QqQoDfGJTXiaLBvHqiE,95.216.199.134:1789,Kyiv,50.45,30.5236,Ukraine,UKR,0.10.1
112,CWQRQ7rQMzyVrSKfKPqrQ813Nn7PMduKjBfmJqFgDCG5,168.119.224.155:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
113,7RgKpbGrdwnm7knrqBnZVenYGAjmiMf9tf6dKu3YG55t,75.119.137.148:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
115,GL45qhi55v88TpjRmHyaV8ruFuRbExDD581oXi7CcFAK,167.172.32.84:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
127,CTdnfwvV2KPr9Bt6F527PD4Lbd28aPneBRcbSfdxHnn9,195.201.33.114:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
128,ELqYCDKTwABqbaaYRcxuwJXKXbLwXYZiexH67JRnyJoT,174.138.7.59:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
132,EXwLwSLiMSAc4txA1RuND75tiXph8qz7NqQeVM58xfNo,209.97.130.238:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
134,GKJH11D1WWj2UudUXzYx9Y8Za2ggiG39GyhBJ1pHzkn3,188.40.243.149:1789,Berlin,52.5167,13.3833,Germany,DEU,0.10.1
135,EXcpKAbjCsykrsSecw2cxj5oGHKvs3EdtDh64T6X6c9L,95.179.245.129:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
137,3A7CrmZBTBbFMZSHxvef5Q2SHo9dSLT9qcajViDKZxYg,167.71.79.212:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
140,F7MUYMxHPb3ebVTgreG6X9arDh92goNuawFjP6Lm11Xa,18.188.15.126:1789,Berlin,52.5167,13.3833,Germany,DEU,0.10.1
141,BLMUq2ZhpKVUaGBqYouzbyXAeSvoNQbzq1cnaDbZExeK,159.89.103.115:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
142,C4MtYeW17UNK2tULq7frXDt4qRkV1U4nuno4QUJs3w4z,134.209.194.89:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
145,CLqMM9E8U1DL5XGjjYGkL4z4rJrTRYFLQpk9wvtFsXKA,68.183.12.118:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
146,G6PwqLyYvMtcfHSbaE6bJR1WccRyDgcuzgbnKY2EW1M3,142.93.235.118:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
147,37axYdhc7xrhKn6tbrfR3RaB4EShZf5bmQgYEawKoQ4X,116.203.129.59:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
150,7urBiGJvZbEF5QxTeTUVMFhYuP5EpUZSde9AcRuBynGp,75.119.151.137:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
151,2kuvxmPdhM3SiWTZWXpwRmvHKb9wRb8kUCzWeefb7FDy,62.171.158.133:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
152,ESugm8MixTpTkr4KV4JM4nwxsnNkWVMNaDu6kKDyj5CY,206.189.0.137:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
154,EdQXwFAGu3V7EXfAw2NpmVcXBdTEQFbDFcf6VTan7gNn,136.244.103.102:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
155,DVp3ioDJS3ZRsyj5TdxeHNqq4ZiMQwG3a93cYEdkwzuy,91.192.102.120:1789,Gossau,47.4164,9.25,Switzerland,CHE,0.10.1
157,uWAeERbFPDVKZgJytZavbVMZifk9MEND3MZ8fYZJfgf,5.187.0.149:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
161,CcMyTwvCR2JHsUocGn1MH2qWFEsRvVjBT85SF4kqtoDT,199.247.1.164:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
162,HtSqmgh1sk54c1HuMQrYuPRNkSs44quT5xVPf8M6G6ET,95.179.162.182:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
163,Gvpafyh7miuqQCXJ87RtHKnr6GTAdjtcFpxzsVK2EUw3,157.90.123.41:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
164,2x6obywRBYgZyyPXUKLFRJa5AodDFARwQrePcZKjCXDm,104.238.170.42:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
165,14FUGeEVdJ2S7XtCYpZZdLwrjrqkrpowvkMEaANSiGY7,128.199.53.212:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
166,D1FVidiDn9fwS4uvfZQSe9nop8227iFagwAkzXbP26gz,49.12.47.120:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
170,8svJ33ZA7MfSDAxSkSUkrDT6YbH6qyjSNYoZj9GPAXPV,95.179.183.88:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
172,FFR7Vnnf7km8gqcYuYxqQ7rDpgc9KciCFCv8Zmyjww1Z,161.97.157.24:1789,Düsseldorf,51.2311,6.7724,Germany,DEU,0.10.1
177,3RS5gdspxCKncJyEAp1rCsXWZ4omvEepG7h3H6fSLSca,146.56.146.19:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
178,C8N2wyz49mQ7THjKkrz6qYk9ZXdYCQntdnnBRUT1J1m2,31.17.217.2:1789,Hamburg,53.55,10.0,Germany,DEU,0.10.1
181,EY2MgBH4KdvC2n7HK28BJcg8UGw1tKKUXaveZ8t7dGxW,161.35.80.178:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
183,6t2Tntv7nMYV48KEdiWit4VLZ42jZw3DCn2yscxLDWRw,95.179.180.170:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
184,88KPb3djdeAdgA6sjuhCyHkpmhLfAcgm3hYT35De8iE,195.54.33.173:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
188,59KL5jbAzPCKCL2Jc22ca3bPWCExeFm1QBSAViK9feew,178.62.220.9:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
189,4ToKCQ3ZZgBkKWN261WTfJKTdXxWyJyFgdNdf4DNZHq4,167.99.41.173:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
195,2y9UVFmtgYFaS91b5WnoW9nTh8nsBXAbhZaNX5gRy8z9,195.201.120.0:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
196,7vC8suZLMRJGfio4FiXTYPNkFkbhrAQ51TeVjnYPVJxv,142.93.236.117:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
201,B3WaVfn7KxwgEK1XydSPkEWgQ355ABmr32t46bLVadxL,161.35.158.67:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
203,7qtcHfYqUxTuo8yBmYAJAQpAb9mjfd1qshQ5npDbAZww,[2a05:f480:1800:b43:5400:3ff:fe67:8db8]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
204,FAgCYGtmRyGDparW8PyyYxFL2QJkJsYGTgYBkZ2BdsNq,152.70.83.219:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
208,6Kmto5f3ySv6S7eFj8PxkpMzpk5H7hr2nRwRosyDAsn3,162.55.56.209:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
211,KonCkmgFHzEnBdRDrwRzb6N8fF6FVCAuiKNbExUPYH7,188.166.44.68:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
220,E9VL8JsFYVPHB3v896Gt2Sey4CGsuwGPnxjiCqXrGRyh,104.238.177.172:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
222,HRXUj1DWFZeN5BGEBgZhjsWkVgjZZ4MpMy1jKjWexemD,172.105.218.188:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
224,6esULnFHTqh774H29QYCqoqUN5N6zB6AYKz3LRPBgmFA,134.122.50.33:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
227,Fw23xDnfSmJ9SVgg6Pcy23K2qkCmsJU9akK2yTi2sFY4,188.166.59.168:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
228,17VVvmyyVKP46Nx4qwnYQsjhJF7sNWqukzKz5vAqprX,167.71.77.42:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
229,BmtrwekTnqMZWru6QyT8iyKkJbbMgYV3VDG9K7EmNnCg,168.119.109.152:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
230,HeTSXydtNuiq1u7Cyfu6sNLDXzhscfewYn9k9PbVvSXs,104.238.177.146:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
231,2pmLdyiovAanWweM6RnHVt7cZCWubxeH3aoBDFDW8Chh,116.203.40.50:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
235,HB1C2MaDGyJhPYkiin8bGPH2MDDpfx7yt2QXgXEMWtWC,95.179.220.238:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
236,4BYH8iP7cNfVDB4LEtMhCTEc7Sj2Q6JRNX8crkVg3u74,167.71.6.93:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
237,DeENP2Cbwwrz8i5cdkRjU9ziZn8KN3D21dzaTjNZLc9q,162.55.186.135:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
242,7weiRPD6GvstztiHanZ5oR4KURgG8pweERwQxuNxGzY8,188.166.10.106:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
248,AEaELghaqSWYmZ1R6LgGGZfiNZQSqS2mTFDwhgCRdPUf,116.203.232.109:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
249,89vqjWbBNYy8W2Yy5cjVGaMNNqF1qkYvkqLZSjwsPPVp,178.18.253.31:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
251,8J9PnAfQQTtof7DY8oga6vUk6Tc6E4SDwDwRcpEXSdBx,167.99.199.239:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
253,9Nw7vPmEMZnx4rAYUFrrbY5z3j65JoZVAmNsoB6xXaew,138.201.187.84:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
257,6dwYjiDSZ9LyJewsnoZkuoj83dQzm7tPQGKmZcrm5qDU,49.12.1.113:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
262,438N9QHhKG6rVS7j7QFdzvJzzpcFPgu9SPgCCsF4LeH9,35.180.68.163:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
265,GshHhwzfe5thibohrRp1gaF1UYTQo4pVG5i9G8iTmDio,68.183.14.114:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
266,21aGRBStXTBed4ThgFpkqYnopcEHTAcnMoSig5eyW8hQ,162.55.165.132:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
268,AzCndEwUwerThqNLMZpY92YaUDVCuU2zzqTtAbHFN4Lk,104.248.201.160:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
272,8zFFTW3jgyiE1aWzNyBD2pMGAPzt25KMqFLM5qb7QCSK,172.104.167.217:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
278,E6SjRTpBmuaJ8W3cuDGAhGqAPwiySBd74oA2ii6py5Y5,45.76.90.89:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
279,4GxrebnpWMRrzSo8DqCWPYavbNE2tKB1TQLBnVZ4kdCs,139.162.203.212:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
282,DKtZd3JdjfGHteR5yc4HMrKR4uoUmmPwJgbc9eVmcBhS,95.179.178.137:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
283,Hg6PSkL7UjWJUWZqvqTppfhgmyReR2bYCYEBqmJhLZqe,64.227.73.205:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
285,7r29JNgXM38GA7UqBcBhY8RpxTj1cDdabLtaGxUkduh3,199.247.0.49:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
287,8b65pSzedr1U6gXX3RJYfDw4c7ycySbVeXXF1P6pAcWR,178.63.126.119:1789,Berlin,52.5167,13.3833,Germany,DEU,0.10.1
288,CqudD6ZAeUR38zp8gNsGvbzsGEEZQ4VS4acpZuQbSB7J,188.166.69.207:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
292,3L5vfd3vSMvffxVYBn7wYBHdz98Z7D1RxzGiXr9enunL,18.217.6.115:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
296,BVoRrtHL2tf227Tc1spMzqUzSxxNvuoS45qSnf3oBgys,157.90.242.135:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
297,JD1x4m32pdeigSzizYVAWQBb5o7JF5heqgn7xaehnzhb,[2a01:4f9:c010:6a29::2]:1789,Barcelona,41.3825,2.1769,Spain,ESP,0.10.1
301,3fteXqM7WpUDr4Mozqq9ZELgpLxz3ydP1gfGc4XKwdXi,104.248.30.73:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
302,4bQoxysUJyK7AaQ84BDvz23FF9vBBuvJtbAwan2A5Zf4,45.32.151.219:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
305,4r7K4VcCd8dCJidP4qi1rtDqEfQC398nFpSiKPNWJ6k4,188.166.26.201:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
309,AcJtXxTJ9C4qPDHz8QTY9WQH6se86EvhCGXvTNKYCWnB,157.90.246.149:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
311,Cb8pjx1yjut3YkZJrqKBgk8vBnVSBghL2mFCs289r6fn,173.199.70.31:1789,Paris,48.8566,2.3522,France,FRA,0.10.1
312,HcPP3Sr9ttXgS2APtqrSgvKn67ArG1GYUx1bVPB7maJB,66.42.100.247:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
314,3AH9b7goy5xYmiC6wc3TVtVkVUVz1sMpb34PuNTTRGKE,139.59.167.10:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
327,pmA32Hp1PSMvMjZ9W5DHE1vBYmTwzQmBPdXYC7fUrAF,162.55.162.128:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
329,8eR618NSLaMbBXbvzoLFjsKvthbXENy3cNBn6m118ryX,78.141.200.140:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
332,Fs4szRyLp3vW81RwVHMSJLoM1CdKgUpMkCbAgU9WAp7w,167.71.15.129:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
335,CYdBbVmfMTwgxfQT5s3n3MBT3Gif85pNWcePTkNXSaW8,[2a01:4f9:c010:b922::6]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
336,56qsiGhvugFVxybhJYouqxQbmj7ejzydF2mt3VGBywVz,134.209.88.166:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
339,APUZ4kefqDtm8aDZn5Xg452kVxwW5YZE1WPzPqoHxGc3,95.179.142.52:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
345,3A8A9SK7hTGXnLWJnGpinTuyrVHTKRxNfNUveQx6mffD,[2a01:4f9:c011:4518::11]:1789,Barcelona,41.3825,2.1769,Spain,ESP,0.10.1
348,GcGRsq8Ap26LyoYcadMQ87iifhaaeU6o5UNjxF3AjzHz,134.209.206.18:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
349,HL6jhkajd9KkUGkpiKq8TsBN8WAVB9xh8CJBe5TUvrk9,161.97.138.185:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
351,LCUEqPJFPCfr5b7MAMcppJxLCMnV3d15mvr1AXpuzFd,62.171.159.29:1789,Munich,48.1372,11.5755,Germany,DEU,0.10.1
352,49zV6d1XJ7FkGKBaP3dbYonZegsiKc4hXqs2oH3yRCJ8,46.101.86.233:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
354,4LTD81ZiTnMcx2RV4VF9vQY49GZ3kpxHN8rsdWGtE23H,108.61.175.39:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
355,DvqzmsxWLdsN8c8CN26ztzAnpJr3LULwNdbfSEHWoCTX,104.248.19.153:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
356,39DBMgFNGmSsKne1aaLGLvcja1yBgiBzToDHsa5Dctan,[2001:19f0:6c01:29d9:5400:3ff:fe67:a12a]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
357,7j2GieSb8SbDQe3sJtM8FUzDYtK2aQu4k264VNjRxjvf,65.21.60.1:1789,Kyiv,50.45,30.5236,Ukraine,UKR,0.10.1
359,55UTxkDaWe4vhzLiXoWizEsVuxehTgbZp55zLUwaAGUX,140.82.57.178:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
360,Be5rKFaKkXF7X9FsH8pkNSCcn973sNNraBQZsnTBF5tF,94.103.81.174:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
361,HeVN2ELSK5JrvTbn6rU4SsgbkK5odhBW8EF94fBc84W6,95.179.148.173:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
362,AqvrHcFdP8pCUrZUZLhikxPCca7YfmpywoAEnMjFU41j,206.189.50.44:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
364,D4jbqsKi6pLN9CUsAenTSp7sAsvLP67e3uRgS998zk29,[2001:19f0:6c01:20d4:5400:3ff:fe67:928d]:1789,Frankfurt,50.1136,8.6797,Germany,DEU,0.10.1
365,5eW3ytPvPcM47B8cutPoHBz3bn6Ao8c1mSz15HFCqbRK,104.248.206.234:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
367,74E9U64Yhmq7Mar96HZ1CPLbZ3U5XfvnRw4U3VJwPgWe,116.203.63.127:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
369,GxgAZCCRL5qGBce9eFTiREQBgCHEuXgKnemTForsZZqL,116.203.231.78:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
371,4vjgDsYd5KmPspGASw2XCKonSzrtpDE9LUN6JCBmNugf,162.55.61.70:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
373,D6M7Vd2DEHGaP2YSqxmBCcxMz3SethShgXKuWfvZEoaD,168.119.235.112:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
375,CLzVQy7Kf7ymaFGB6uMuzPAkWcByC2zE7uQF4BiEzFSd,152.70.238.153:1789,London,51.5072,-0.1275,United Kingdom,GBR,0.10.1
380,BrUKFGGk2SqzTLVr7kCzF8mX91FALFJjAwXGVedZVSrQ,188.166.28.174:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
382,9ghhHGDPLmUV3Q1yeyT9mdivYKvG9e44rTfyKtZyqJuA,144.76.97.170:1789,Kassel,51.3158,9.4979,Germany,DEU,0.10.1
390,EzwuiRtENi214PWpkUqhLWmary1paoZ7BgXd28uhuXGS,157.90.251.67:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
393,DVrqKpZozpN8gS3uNresVhEJF8L6ur3i2rz81ydXUwpZ,134.209.206.209:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
397,A8c5mGVdHx88Z8WxEkjP8ju22qUxLfcjs2B2A1p9ttrG,157.90.173.66:1789,Nuremberg,49.4528,11.0778,Germany,DEU,0.10.1
400,FAqaKdBK6FPaLNs9JqMuoYft1PfRKPvMs5DfUo9usGhi,65.21.145.52:1789,Falkenstein,50.4667,12.3667,Germany,DEU,0.10.1
401,F1Bu1wYyb49RfwyNn7qW4wxD5jmvPxSjsxBuynKxcc5y,206.189.111.221:1789,Amsterdam,52.35,4.9166,Netherlands,NLD,0.10.1
